Forward_Primer	Reverse_Primer	Combination_Name	Reference	Amplicon_Length	Round_Type
DEN2-835_F	D1-TS1_R	DEN2-835_F_D1-TS1_R	GCF_000865065.1_ViralProj15599_genomic	293	first
DEN2-835_F	7_R	DEN2-835_F_7_R	GCF_000865065.1_ViralProj15599_genomic	362	first
DEN2-835_F	Den-4_R	DEN2-835_F_Den-4_R	GCF_000865065.1_ViralProj15599_genomic	175	first
DEN2-835_F	rTS1_R	DEN2-835_F_rTS1_R	GCF_000865065.1_ViralProj15599_genomic	293	first
DEN2-835_F	DENV2_3_RIGHT_R	DEN2-835_F_DENV2_3_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	198	first
DEN2-835_F	DENV3_3_RIGHT_R	DEN2-835_F_DENV3_3_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	169	first
DEN2-835_F	DENV3_4_RIGHT_R	DEN2-835_F_DENV3_4_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	491	first
DEN2-835_F	DENV4_3_RIGHT_R	DEN2-835_F_DENV4_3_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	290	first
DEN2-835_F	DENV1-NS5_R	DEN2-835_F_DENV1-NS5_R	GCF_000866625.1_ViralProj15598_genomic	239	first
DEN2-835_F	D-L_R	DEN2-835_F_D-L_R	GCF_000866625.1_ViralProj15598_genomic	331	first
DEN2-835_F	REV382-400_R	DEN2-835_F_REV382-400_R	GCF_000866625.1_ViralProj15598_genomic	313	first
DEN2-835_F	D3R1340_R	DEN2-835_F_D3R1340_R	GCF_000866625.1_ViralProj15598_genomic	494	first
DEN2-835_F	D2-2691_RV_R	DEN2-835_F_D2-2691_RV_R	GCF_000866625.1_ViralProj15598_genomic	290	first
DEN2-835_F	Primer_H_R	DEN2-835_F_Primer_H_R	GCF_000866625.1_ViralProj15598_genomic	498	first
DEN2-835_F	6_R	DEN2-835_F_6_R	GCF_000866625.1_ViralProj15598_genomic	216	first
DEN2-835_F	DatodvboRhma_2_R	DEN2-835_F_DatodvboRhma_2_R	GCF_000866625.1_ViralProj15598_genomic	285	first
DEN2-835_F	DENV1_3_RIGHT_R	DEN2-835_F_DENV1_3_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	246	first
DEN2-835_F	DENV2_3_RIGHT_R	DEN2-835_F_DENV2_3_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	198	first
DEN2-835_F	DENV2_4_RIGHT_R	DEN2-835_F_DENV2_4_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	463	first
DEN2-835_F	DENV3_3_RIGHT_R	DEN2-835_F_DENV3_3_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	169	first
DEN2-835_F	DENV3_4_RIGHT_R	DEN2-835_F_DENV3_4_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	491	first
DEN2-835_F	DENV3_6_RIGHT_R	DEN2-835_F_DENV3_6_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	399	first
DEN2-835_F	D-L_R	DEN2-835_F_D-L_R	GCF_000871845.1_ViralProj20183_genomic	331	first
DEN2-835_F	RSS12_R	DEN2-835_F_RSS12_R	GCF_000871845.1_ViralProj20183_genomic	179	first
DEN2-835_F	DEN-2_R	DEN2-835_F_DEN-2_R	GCF_000871845.1_ViralProj20183_genomic	155	first
DEN2-835_F	Dciam3n(eodviiioDis_4_R	DEN2-835_F_Dciam3n(eodviiioDis_4_R	GCF_000871845.1_ViralProj20183_genomic	312	first
DEN2-835_F	DatodvboRhma_2_R	DEN2-835_F_DatodvboRhma_2_R	GCF_000871845.1_ViralProj20183_genomic	285	first
DEN4-685_F	DENV1_3_RIGHT_R	DEN4-685_F_DENV1_3_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	328	first
DEN4-685_F	DENV2_3_RIGHT_R	DEN4-685_F_DENV2_3_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	280	first
DEN4-685_F	DENV2_8_RIGHT_R	DEN4-685_F_DENV2_8_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	375	first
DEN4-685_F	DENV3_3_RIGHT_R	DEN4-685_F_DENV3_3_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	251	first
DEN4-685_F	DENV4_3_RIGHT_R	DEN4-685_F_DENV4_3_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	372	first
DEN4-685_F	DENV4_27_RIGHT_R	DEN4-685_F_DENV4_27_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	216	first
DEN4-685_F	D4_R	DEN4-685_F_D4_R	GCF_000862125.1_ViralProj15306_genomic	224	first
DEN4-685_F	DENV1_6_R	DEN4-685_F_DENV1_6_R	GCF_000862125.1_ViralProj15306_genomic	422	first
DEN4-685_F	RSS12_R	DEN4-685_F_RSS12_R	GCF_000862125.1_ViralProj15306_genomic	261	first
DEN4-685_F	D2-C_R	DEN4-685_F_D2-C_R	GCF_000862125.1_ViralProj15306_genomic	176	first
DEN4-685_F	Cebeof_3_R	DEN4-685_F_Cebeof_3_R	GCF_000862125.1_ViralProj15306_genomic	163	first
DEN4-685_F	DEN-4_C_R	DEN4-685_F_DEN-4_C_R	GCF_000862125.1_ViralProj15306_genomic	224	first
DEN4-685_F	DatodvboRhma_2_R	DEN4-685_F_DatodvboRhma_2_R	GCF_000862125.1_ViralProj15306_genomic	367	first
DEN4-685_F	DENV3_3_RIGHT_R	DEN4-685_F_DENV3_3_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	315	first
DEN4-685_F	DENV4_3_RIGHT_R	DEN4-685_F_DENV4_3_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	436	first
DEN4-685_F	D4_R	DEN4-685_F_D4_R	GCF_000865065.1_ViralProj15599_genomic	288	first
DEN4-685_F	DENV3_SP4_R	DEN4-685_F_DENV3_SP4_R	GCF_000865065.1_ViralProj15599_genomic	263	first
DEN4-685_F	DENV2_4_R	DEN4-685_F_DENV2_4_R	GCF_000865065.1_ViralProj15599_genomic	309	first
DEN4-685_F	REV382-400_R	DEN4-685_F_REV382-400_R	GCF_000865065.1_ViralProj15599_genomic	459	first
DEN4-685_F	DENV-4_R	DEN4-685_F_DENV-4_R	GCF_000865065.1_ViralProj15599_genomic	201	first
DEN4-685_F	4_R	DEN4-685_F_4_R	GCF_000865065.1_ViralProj15599_genomic	241	first
DEN4-685_F	DEN-4_C_R	DEN4-685_F_DEN-4_C_R	GCF_000865065.1_ViralProj15599_genomic	288	first
DEN4-685_F	DENV1_11_RIGHT_R	DEN4-685_F_DENV1_11_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	183	first
DEN4-685_F	DENV1_31_RIGHT_R	DEN4-685_F_DENV1_31_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	220	first
DEN4-685_F	DENV2_3_RIGHT_R	DEN4-685_F_DENV2_3_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	337	first
DEN4-685_F	DENV2_13_RIGHT_R	DEN4-685_F_DENV2_13_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	212	first
DEN4-685_F	DENV3_3_RIGHT_R	DEN4-685_F_DENV3_3_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	308	first
DEN4-685_F	DENV4_3_RIGHT_R	DEN4-685_F_DENV4_3_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	429	first
DEN4-685_F	DENV4_26_RIGHT_R	DEN4-685_F_DENV4_26_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	203	first
DEN4-685_F	DENV1_4_R	DEN4-685_F_DENV1_4_R	GCF_000866625.1_ViralProj15598_genomic	170	first
DEN4-685_F	DENV2_4_R	DEN4-685_F_DENV2_4_R	GCF_000866625.1_ViralProj15598_genomic	302	first
DEN4-685_F	DENV3_4_R	DEN4-685_F_DENV3_4_R	GCF_000866625.1_ViralProj15598_genomic	396	first
DEN4-685_F	DENV1-NS5_R	DEN4-685_F_DENV1-NS5_R	GCF_000866625.1_ViralProj15598_genomic	378	first
DEN4-685_F	D-L_R	DEN4-685_F_D-L_R	GCF_000866625.1_ViralProj15598_genomic	470	first
DEN4-685_F	REV382-400_R	DEN4-685_F_REV382-400_R	GCF_000866625.1_ViralProj15598_genomic	452	first
DEN4-685_F	RSS24_R	DEN4-685_F_RSS24_R	GCF_000866625.1_ViralProj15598_genomic	180	first
DEN4-685_F	D2-C_R	DEN4-685_F_D2-C_R	GCF_000866625.1_ViralProj15598_genomic	233	first
DEN4-685_F	DENV-3_R	DEN4-685_F_DENV-3_R	GCF_000866625.1_ViralProj15598_genomic	158	first
DEN4-685_F	D2-2691_RV_R	DEN4-685_F_D2-2691_RV_R	GCF_000866625.1_ViralProj15598_genomic	429	first
DEN4-685_F	Primer_4_R	DEN4-685_F_Primer_4_R	GCF_000866625.1_ViralProj15598_genomic	170	first
DEN4-685_F	6_R	DEN4-685_F_6_R	GCF_000866625.1_ViralProj15598_genomic	355	first
DEN4-685_F	NS2A_R	DEN4-685_F_NS2A_R	GCF_000866625.1_ViralProj15598_genomic	390	first
DEN4-685_F	DatodvboRhma_2_R	DEN4-685_F_DatodvboRhma_2_R	GCF_000866625.1_ViralProj15598_genomic	424	first
DEN4-685_F	DENV1_3_RIGHT_R	DEN4-685_F_DENV1_3_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	392	first
DEN4-685_F	DENV1_23_RIGHT_R	DEN4-685_F_DENV1_23_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	268	first
DEN4-685_F	DENV2_3_RIGHT_R	DEN4-685_F_DENV2_3_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	344	first
DEN4-685_F	DENV3_3_RIGHT_R	DEN4-685_F_DENV3_3_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	315	first
DEN4-685_F	D4_R	DEN4-685_F_D4_R	GCF_000871845.1_ViralProj20183_genomic	288	first
DEN4-685_F	DENV2_4_R	DEN4-685_F_DENV2_4_R	GCF_000871845.1_ViralProj20183_genomic	309	first
DEN4-685_F	DENV3_4_R	DEN4-685_F_DENV3_4_R	GCF_000871845.1_ViralProj20183_genomic	403	first
DEN4-685_F	D-L_R	DEN4-685_F_D-L_R	GCF_000871845.1_ViralProj20183_genomic	477	first
DEN4-685_F	P2_R	DEN4-685_F_P2_R	GCF_000871845.1_ViralProj20183_genomic	294	first
DEN4-685_F	RSS12_R	DEN4-685_F_RSS12_R	GCF_000871845.1_ViralProj20183_genomic	325	first
DEN4-685_F	D2-C_R	DEN4-685_F_D2-C_R	GCF_000871845.1_ViralProj20183_genomic	240	first
DEN4-685_F	DEN-2_R	DEN4-685_F_DEN-2_R	GCF_000871845.1_ViralProj20183_genomic	301	first
DEN4-685_F	Dciam3n(eodviiioDis_4_R	DEN4-685_F_Dciam3n(eodviiioDis_4_R	GCF_000871845.1_ViralProj20183_genomic	458	first
DEN4-685_F	DEN-4_C_R	DEN4-685_F_DEN-4_C_R	GCF_000871845.1_ViralProj20183_genomic	288	first
DEN4-685_F	DatodvboRhma_2_R	DEN4-685_F_DatodvboRhma_2_R	GCF_000871845.1_ViralProj20183_genomic	431	first
CYD1_F	DENV1_8_RIGHT_R	CYD1_F_DENV1_8_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	242	first
CYD1_F	DENV1_9_RIGHT_R	CYD1_F_DENV1_9_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	490	first
CYD1_F	DENV3_9_RIGHT_R	CYD1_F_DENV3_9_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	439	first
CYD1_F	DENV4_8_RIGHT_R	CYD1_F_DENV4_8_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	482	first
CYD1_F	Den3_R2877_R	CYD1_F_Den3_R2877_R	GCF_000862125.1_ViralProj15306_genomic	491	first
CYD1_F	Den4_R2870_R	CYD1_F_Den4_R2870_R	GCF_000862125.1_ViralProj15306_genomic	472	first
CYD1_F	D1C_R	CYD1_F_D1C_R	GCF_000862125.1_ViralProj15306_genomic	355	first
CYD1_F	RSS23_R	CYD1_F_RSS23_R	GCF_000862125.1_ViralProj15306_genomic	420	first
CYD1_F	D1R2581_R	CYD1_F_D1R2581_R	GCF_000862125.1_ViralProj15306_genomic	208	first
CYD1_F	D3R2095_R	CYD1_F_D3R2095_R	GCF_000862125.1_ViralProj15306_genomic	470	first
CYD1_F	DENV-1_R	CYD1_F_DENV-1_R	GCF_000862125.1_ViralProj15306_genomic	169	first
CYD1_F	DoaSSMfPSaGoDV_8_R	CYD1_F_DoaSSMfPSaGoDV_8_R	GCF_000862125.1_ViralProj15306_genomic	250	first
CYD1_F	Reverse_R	CYD1_F_Reverse_R	GCF_000862125.1_ViralProj15306_genomic	391	first
CYD1_F	Reverse_R	CYD1_F_Reverse_R	GCF_000862125.1_ViralProj15306_genomic	445	first
CYD1_F	DoaSSMfPSaGoDV_4_R	CYD1_F_DoaSSMfPSaGoDV_4_R	GCF_000862125.1_ViralProj15306_genomic	206	first
CYD1_F	D2_R	CYD1_F_D2_R	GCF_000865065.1_ViralProj15599_genomic	260	first
CYD1_F	DENV2_7_RIGHT_R	CYD1_F_DENV2_7_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	358	first
CYD1_F	DENV3_7_RIGHT_R	CYD1_F_DENV3_7_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	456	first
CYD1_F	DENV3_32_RIGHT_R	CYD1_F_DENV3_32_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	318	first
CYD1_F	DENV4_6_RIGHT_R	CYD1_F_DENV4_6_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	228	first
CYD1_F	D3_R	CYD1_F_D3_R	GCF_000865065.1_ViralProj15599_genomic	439	first
CYD1_F	D4_R	CYD1_F_D4_R	GCF_000865065.1_ViralProj15599_genomic	239	first
CYD1_F	D2C_R	CYD1_F_D2C_R	GCF_000865065.1_ViralProj15599_genomic	421	first
CYD1_F	DENV2_8_R	CYD1_F_DENV2_8_R	GCF_000865065.1_ViralProj15599_genomic	349	first
CYD1_F	DENV3_RN_R2_R	CYD1_F_DENV3_RN_R2_R	GCF_000865065.1_ViralProj15599_genomic	390	first
CYD1_F	REV1209-1226_R	CYD1_F_REV1209-1226_R	GCF_000865065.1_ViralProj15599_genomic	197	first
CYD1_F	DENV2_R	CYD1_F_DENV2_R	GCF_000865065.1_ViralProj15599_genomic	279	first
CYD1_F	P2_R	CYD1_F_P2_R	GCF_000865065.1_ViralProj15599_genomic	356	first
CYD1_F	DEN4_CC_B_R	CYD1_F_DEN4_CC_B_R	GCF_000865065.1_ViralProj15599_genomic	350	first
CYD1_F	D2R1667_R	CYD1_F_D2R1667_R	GCF_000865065.1_ViralProj15599_genomic	475	first
CYD1_F	DENV-2_R	CYD1_F_DENV-2_R	GCF_000865065.1_ViralProj15599_genomic	326	first
CYD1_F	Primer_4_R	CYD1_F_Primer_4_R	GCF_000865065.1_ViralProj15599_genomic	402	first
CYD1_F	nDEN1_(−)_R	CYD1_F_nDEN1_(−)_R	GCF_000865065.1_ViralProj15599_genomic	378	first
CYD1_F	Pohggtaitpbopwadhf_4_R	CYD1_F_Pohggtaitpbopwadhf_4_R	GCF_000865065.1_ViralProj15599_genomic	240	first
CYD1_F	DENEB-I_R	CYD1_F_DENEB-I_R	GCF_000865065.1_ViralProj15599_genomic	398	first
CYD1_F	DEN2-C_R	CYD1_F_DEN2-C_R	GCF_000865065.1_ViralProj15599_genomic	422	first
CYD1_F	DENV1_15_RIGHT_R	CYD1_F_DENV1_15_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	347	first
CYD1_F	DENV2_36_RIGHT_R	CYD1_F_DENV2_36_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	152	first
CYD1_F	DENV3_14_RIGHT_R	CYD1_F_DENV3_14_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	172	first
CYD1_F	DENV3_15_RIGHT_R	CYD1_F_DENV3_15_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	476	first
CYD1_F	D1_R	CYD1_F_D1_R	GCF_000866625.1_ViralProj15598_genomic	169	first
CYD1_F	Den2_R2876_R	CYD1_F_Den2_R2876_R	GCF_000866625.1_ViralProj15598_genomic	464	first
CYD1_F	NS3-2-I_R	CYD1_F_NS3-2-I_R	GCF_000866625.1_ViralProj15598_genomic	487	first
CYD1_F	DENV-2_R	CYD1_F_DENV-2_R	GCF_000866625.1_ViralProj15598_genomic	391	first
CYD1_F	DEN-1_R	CYD1_F_DEN-1_R	GCF_000866625.1_ViralProj15598_genomic	394	first
CYD1_F	ALD-2_R	CYD1_F_ALD-2_R	GCF_000866625.1_ViralProj15598_genomic	302	first
CYD1_F	DEN1_reverse_R	CYD1_F_DEN1_reverse_R	GCF_000866625.1_ViralProj15598_genomic	489	first
CYD1_F	b1_R	CYD1_F_b1_R	GCF_000866625.1_ViralProj15598_genomic	308	first
CYD1_F	DENV1_9_RIGHT_R	CYD1_F_DENV1_9_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	331	first
CYD1_F	DENV2_15_RIGHT_R	CYD1_F_DENV2_15_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	216	first
CYD1_F	DENV2_16_RIGHT_R	CYD1_F_DENV2_16_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	346	first
CYD1_F	DENV3_15_RIGHT_R	CYD1_F_DENV3_15_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	476	first
CYD1_F	DENV3_19_RIGHT_R	CYD1_F_DENV3_19_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	315	first
CYD1_F	DENV4_1_RIGHT_R	CYD1_F_DENV4_1_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	276	first
CYD1_F	REV926-947_R	CYD1_F_REV926-947_R	GCF_000871845.1_ViralProj20183_genomic	163	first
CYD1_F	DEN1_reverse_R	CYD1_F_DEN1_reverse_R	GCF_000871845.1_ViralProj20183_genomic	489	first
CYD2_F	DENV1_8_RIGHT_R	CYD2_F_DENV1_8_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	235	first
CYD2_F	DENV1_9_RIGHT_R	CYD2_F_DENV1_9_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	483	first
CYD2_F	DENV3_9_RIGHT_R	CYD2_F_DENV3_9_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	432	first
CYD2_F	DENV4_8_RIGHT_R	CYD2_F_DENV4_8_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	475	first
CYD2_F	Den3_R2877_R	CYD2_F_Den3_R2877_R	GCF_000862125.1_ViralProj15306_genomic	484	first
CYD2_F	Den4_R2870_R	CYD2_F_Den4_R2870_R	GCF_000862125.1_ViralProj15306_genomic	465	first
CYD2_F	DEN1_CC_B_R	CYD2_F_DEN1_CC_B_R	GCF_000862125.1_ViralProj15306_genomic	161	first
CYD2_F	DEN4_CC_1_R	CYD2_F_DEN4_CC_1_R	GCF_000862125.1_ViralProj15306_genomic	286	first
CYD2_F	D1C_R	CYD2_F_D1C_R	GCF_000862125.1_ViralProj15306_genomic	348	first
CYD2_F	RSS23_R	CYD2_F_RSS23_R	GCF_000862125.1_ViralProj15306_genomic	413	first
CYD2_F	D1R2581_R	CYD2_F_D1R2581_R	GCF_000862125.1_ViralProj15306_genomic	201	first
CYD2_F	DENV-1_R	CYD2_F_DENV-1_R	GCF_000862125.1_ViralProj15306_genomic	162	first
CYD2_F	DoaSSMfPSaGoDV_8_R	CYD2_F_DoaSSMfPSaGoDV_8_R	GCF_000862125.1_ViralProj15306_genomic	243	first
CYD2_F	Reverse_R	CYD2_F_Reverse_R	GCF_000862125.1_ViralProj15306_genomic	384	first
CYD2_F	Reverse_R	CYD2_F_Reverse_R	GCF_000862125.1_ViralProj15306_genomic	438	first
CYD2_F	DoaSSMfPSaGoDV_4_R	CYD2_F_DoaSSMfPSaGoDV_4_R	GCF_000862125.1_ViralProj15306_genomic	199	first
CYD2_F	1G4P217_R	CYD2_F_1G4P217_R	GCF_000865065.1_ViralProj15599_genomic	486	first
CYD2_F	MsoaiN_2_R	CYD2_F_MsoaiN_2_R	GCF_000865065.1_ViralProj15599_genomic	186	first
CYD2_F	DENV1_14_RIGHT_R	CYD2_F_DENV1_14_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	342	first
CYD2_F	DENV2_14_RIGHT_R	CYD2_F_DENV2_14_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	266	first
CYD2_F	DENV4_13_RIGHT_R	CYD2_F_DENV4_13_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	254	first
CYD2_F	DENV4_14_R	CYD2_F_DENV4_14_R	GCF_000865065.1_ViralProj15599_genomic	292	first
CYD2_F	DENV1_RN_R1_R	CYD2_F_DENV1_RN_R1_R	GCF_000865065.1_ViralProj15599_genomic	347	first
CYD2_F	Den3_R8037_R	CYD2_F_Den3_R8037_R	GCF_000865065.1_ViralProj15599_genomic	450	first
CYD2_F	D4C_R	CYD2_F_D4C_R	GCF_000865065.1_ViralProj15599_genomic	466	first
CYD2_F	DENV-3_R	CYD2_F_DENV-3_R	GCF_000865065.1_ViralProj15599_genomic	322	first
CYD2_F	DENV1_14_RIGHT_R	CYD2_F_DENV1_14_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	419	first
CYD2_F	DENV2_23_RIGHT_R	CYD2_F_DENV2_23_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	423	first
CYD2_F	DENV2_25_RIGHT_R	CYD2_F_DENV2_25_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	322	first
CYD2_F	DENV2_36_RIGHT_R	CYD2_F_DENV2_36_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	497	first
CYD2_F	DENV3_13_RIGHT_R	CYD2_F_DENV3_13_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	220	first
CYD2_F	DENV4_13_RIGHT_R	CYD2_F_DENV4_13_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	331	first
CYD2_F	DENV4_30_RIGHT_R	CYD2_F_DENV4_30_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	327	first
CYD2_F	D1_R	CYD2_F_D1_R	GCF_000866625.1_ViralProj15598_genomic	154	first
CYD2_F	DENV3_12_R	CYD2_F_DENV3_12_R	GCF_000866625.1_ViralProj15598_genomic	202	first
CYD2_F	REV644-665_R	CYD2_F_REV644-665_R	GCF_000866625.1_ViralProj15598_genomic	218	first
CYD2_F	2_R	CYD2_F_2_R	GCF_000866625.1_ViralProj15598_genomic	462	first
CYD2_F	DENV1_8_RIGHT_R	CYD2_F_DENV1_8_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	235	first
CYD2_F	DENV2_9_RIGHT_R	CYD2_F_DENV2_9_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	326	first
CYD2_F	DENV4_8_RIGHT_R	CYD2_F_DENV4_8_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	215	first
CYD2_F	D4_R	CYD2_F_D4_R	GCF_000871845.1_ViralProj20183_genomic	351	first
CYD2_F	DENV2_10_R	CYD2_F_DENV2_10_R	GCF_000871845.1_ViralProj20183_genomic	315	first
CYD2_F	CLTC_R	CYD2_F_CLTC_R	GCF_000871845.1_ViralProj20183_genomic	155	first
CYD2_F	Den2_R2876_R	CYD2_F_Den2_R2876_R	GCF_000871845.1_ViralProj20183_genomic	473	first
CYD2_F	Den3_R2877_R	CYD2_F_Den3_R2877_R	GCF_000871845.1_ViralProj20183_genomic	484	first
CYD2_F	Den4_R2870_R	CYD2_F_Den4_R2870_R	GCF_000871845.1_ViralProj20183_genomic	465	first
CYD2_F	DEN4_CC_2_R	CYD2_F_DEN4_CC_2_R	GCF_000871845.1_ViralProj20183_genomic	189	first
CYD2_F	D1R2581_R	CYD2_F_D1R2581_R	GCF_000871845.1_ViralProj20183_genomic	201	first
CYD2_F	d4a18_R	CYD2_F_d4a18_R	GCF_000871845.1_ViralProj20183_genomic	166	first
CYD2_F	D2-2691_RV_R	CYD2_F_D2-2691_RV_R	GCF_000871845.1_ViralProj20183_genomic	287	first
CYD2_F	Reverse_R	CYD2_F_Reverse_R	GCF_000871845.1_ViralProj20183_genomic	384	first
CYD2_F	Reverse_R	CYD2_F_Reverse_R	GCF_000871845.1_ViralProj20183_genomic	438	first
CYD2_F	DoaSSMfPSaGoDV_4_R	CYD2_F_DoaSSMfPSaGoDV_4_R	GCF_000871845.1_ViralProj20183_genomic	199	first
CYD3_F	1G4P217_R	CYD3_F_1G4P217_R	GCF_000862125.1_ViralProj15306_genomic	372	first
CYD3_F	1G4P217_R	CYD3_F_1G4P217_R	GCF_000862125.1_ViralProj15306_genomic	371	first
CYD3_F	DENV2_32_RIGHT_R	CYD3_F_DENV2_32_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	471	first
CYD3_F	DENV3_15_RIGHT_R	CYD3_F_DENV3_15_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	310	first
CYD3_F	DENV4_29_RIGHT_R	CYD3_F_DENV4_29_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	452	first
CYD3_F	DENV1_30_R	CYD3_F_DENV1_30_R	GCF_000862125.1_ViralProj15306_genomic	310	first
CYD3_F	DENV2_28_R	CYD3_F_DENV2_28_R	GCF_000862125.1_ViralProj15306_genomic	172	first
CYD3_F	DENV3_6_R	CYD3_F_DENV3_6_R	GCF_000862125.1_ViralProj15306_genomic	459	first
CYD3_F	REV1209-1226_R	CYD3_F_REV1209-1226_R	GCF_000862125.1_ViralProj15306_genomic	437	first
CYD3_F	CLTC_R	CYD3_F_CLTC_R	GCF_000862125.1_ViralProj15306_genomic	323	first
CYD3_F	rbcLa_R	CYD3_F_rbcLa_R	GCF_000862125.1_ViralProj15306_genomic	215	first
CYD3_F	DENV1_30_RIGHT_R	CYD3_F_DENV1_30_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	434	first
CYD3_F	DENV1_13_RIGHT_R	CYD3_F_DENV1_13_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	303	first
CYD3_F	DENV2_32_RIGHT_R	CYD3_F_DENV2_32_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	471	first
CYD3_F	DENV3_6_RIGHT_R	CYD3_F_DENV3_6_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	184	first
CYD3_F	DENV4_29_RIGHT_R	CYD3_F_DENV4_29_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	452	first
CYD3_F	D-L_R	CYD3_F_D-L_R	GCF_000865065.1_ViralProj15599_genomic	272	first
CYD3_F	RPS29_R	CYD3_F_RPS29_R	GCF_000865065.1_ViralProj15599_genomic	406	first
CYD3_F	DSP2(-)_R	CYD3_F_DSP2(-)_R	GCF_000865065.1_ViralProj15599_genomic	423	first
CYD3_F	DEN-2_R	CYD3_F_DEN-2_R	GCF_000865065.1_ViralProj15599_genomic	254	first
CYD3_F	DENV1_30_RIGHT_R	CYD3_F_DENV1_30_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	434	first
CYD3_F	DENV1_8_RIGHT_R	CYD3_F_DENV1_8_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	267	first
CYD3_F	DENV1_16_RIGHT_R	CYD3_F_DENV1_16_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	358	first
CYD3_F	DENV3_9_RIGHT_R	CYD3_F_DENV3_9_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	464	first
CYD3_F	DENV4_8_RIGHT_R	CYD3_F_DENV4_8_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	247	first
