Amplicon_Length	Combination_Name	Forward_Primer	Reference	Reverse_Primer
65	DortPfdaqoDV_1_F_Den1_R10735_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	Den1_R10735_R
30	DortPfdaqoDV_1_F_Group_reverse_R	DortPfdaqoDV_1_F	GCF_000871845.1_ViralProj20183_genomic	Group_reverse_R
11	ALD-1c_F_DENV4_10_RIGHT_R	ALD-1c_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_10_RIGHT_R
89	1_F_DENV3_18_RIGHT_R	1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_18_RIGHT_R
80	1_F_Den2_R2876_R	1_F	GCF_000862125.1_ViralProj15306_genomic	Den2_R2876_R
45	1_F_Den3_R5517_R	1_F	GCF_000862125.1_ViralProj15306_genomic	Den3_R5517_R
97	1_F_NS3-1-O_R	1_F	GCF_000862125.1_ViralProj15306_genomic	NS3-1-O_R
26	1_F_DENV2_8_RIGHT_R	1_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_8_RIGHT_R
68	1_F_DENV3_21_RIGHT_R	1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_21_RIGHT_R
2	1_F_DENV1_27_RIGHT_R	1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_27_RIGHT_R
16	1_F_D3_R	1_F	GCF_000871845.1_ViralProj20183_genomic	D3_R
17	1_F_RSS8_R	1_F	GCF_000871845.1_ViralProj20183_genomic	RSS8_R
52	1_F_DENV2_23_RIGHT_R	1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_23_RIGHT_R
90	1_F_DENV3_17_RIGHT_R	1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_17_RIGHT_R
39	1_F_DEN3_CC_3_R	1_F	GCF_000862125.1_ViralProj15306_genomic	DEN3_CC_3_R
79	1_F_2_R	1_F	GCF_000862125.1_ViralProj15306_genomic	2_R
55	1_F_DENV4_8_RIGHT_R	1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_8_RIGHT_R
41	1_F_D1R2581_R	1_F	GCF_000865065.1_ViralProj15599_genomic	D1R2581_R
6	1_F_d4a18_R	1_F	GCF_000865065.1_ViralProj15599_genomic	d4a18_R
83	1_F_DoaSSMfPSaGoDV_8_R	1_F	GCF_000865065.1_ViralProj15599_genomic	DoaSSMfPSaGoDV_8_R
39	1_F_DoaSSMfPSaGoDV_4_R	1_F	GCF_000865065.1_ViralProj15599_genomic	DoaSSMfPSaGoDV_4_R
45	1_F_1545-1563_R	1_F	GCF_000866625.1_ViralProj15598_genomic	1545-1563_R
50	1_F_RSS2_R	1_F	GCF_000866625.1_ViralProj15598_genomic	RSS2_R
71	1_F_DENV_NS5_R	1_F	GCF_000866625.1_ViralProj15598_genomic	DENV_NS5_R
45	1_F_DENV2_13_RIGHT_R	1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_13_RIGHT_R
81	1_F_DENV4_11_RIGHT_R	1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_11_RIGHT_R
31	1_F_Reverse_R	1_F	GCF_000871845.1_ViralProj20183_genomic	Reverse_R
65	3_F_DSP2(-)_R	3_F	GCF_000862125.1_ViralProj15306_genomic	DSP2(-)_R
74	3_F_DENV1_24_RIGHT_R	3_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_24_RIGHT_R
72	3_F_2402_R	3_F	GCF_000866625.1_ViralProj15598_genomic	2402_R
69	3_F_D2R2516_R	3_F	GCF_000866625.1_ViralProj15598_genomic	D2R2516_R
52	3_F_D3R2492_R	3_F	GCF_000866625.1_ViralProj15598_genomic	D3R2492_R
62	3_F_DEN1-2472_R	3_F	GCF_000866625.1_ViralProj15598_genomic	DEN1-2472_R
26	3_F_DEN4-2454_R	3_F	GCF_000866625.1_ViralProj15598_genomic	DEN4-2454_R
42	5_F_DENV1_2_RIGHT_R	5_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_2_RIGHT_R
63	5_F_D3_R	5_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
46	5_F_D4_R	5_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
40	5_F_DencomR2_R	5_F	GCF_000862125.1_ViralProj15306_genomic	DencomR2_R
16	5_F_DENV2_34_RIGHT_R	5_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_34_RIGHT_R
13	5_F_DENV3_31_RIGHT_R	5_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_31_RIGHT_R
20	5_F_DENV4_31_RIGHT_R	5_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_31_RIGHT_R
65	5_F_DENV3_7_RIGHT_R	5_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_7_RIGHT_R
2	5_F_RPL27_R	5_F	GCF_000862125.1_ViralProj15306_genomic	RPL27_R
17	5_F_4_R	5_F	GCF_000862125.1_ViralProj15306_genomic	4_R
30	5_F_D2-2691_RV_R	5_F	GCF_000862125.1_ViralProj15306_genomic	D2-2691_RV_R
18	5_F_Den3-1752_R	5_F	GCF_000865065.1_ViralProj15599_genomic	Den3-1752_R
28	5_F_DEN3_CC_2_R	5_F	GCF_000865065.1_ViralProj15599_genomic	DEN3_CC_2_R
50	5_F_rbcLa_R	5_F	GCF_000865065.1_ViralProj15599_genomic	rbcLa_R
21	5_F_DENV1_11_RIGHT_R	5_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_11_RIGHT_R
67	5_F_TM_R	5_F	GCF_000865065.1_ViralProj15599_genomic	TM_R
2	5_F_RPL27_R	5_F	GCF_000866625.1_ViralProj15598_genomic	RPL27_R
50	5_F_rbcLa_R	5_F	GCF_000866625.1_ViralProj15598_genomic	rbcLa_R
86	5_F_Actin_R	5_F	GCF_000866625.1_ViralProj15598_genomic	Actin_R
69	5_F_REV644-665_R	5_F	GCF_000871845.1_ViralProj20183_genomic	REV644-665_R
50	5_F_DEN3_CC_B_R	5_F	GCF_000871845.1_ViralProj20183_genomic	DEN3_CC_B_R
73	5_F_DENV-1_R	5_F	GCF_000871845.1_ViralProj20183_genomic	DENV-1_R
26	7_F_D2_R	7_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
27	7_F_D4_R	7_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
39	7_F_DENV-4_R	7_F	GCF_000865065.1_ViralProj15599_genomic	DENV-4_R
79	7_F_4_R	7_F	GCF_000865065.1_ViralProj15599_genomic	4_R
61	7_F_1G4P217_R	7_F	GCF_000866625.1_ViralProj15598_genomic	1G4P217_R
11	7_F_DENV1_3_RIGHT_R	7_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_3_RIGHT_R
58	7_F_DENV3_1_RIGHT_R	7_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_1_RIGHT_R
58	7_F_D3_R	7_F	GCF_000866625.1_ViralProj15598_genomic	D3_R
21	7_F_P2_R	7_F	GCF_000866625.1_ViralProj15598_genomic	P2_R
36	7_F_DEN-4_R	7_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4_R
17	7_F_Reverse_R	7_F	GCF_000866625.1_ViralProj15598_genomic	Reverse_R
64	7_F_TS3_R	7_F	GCF_000866625.1_ViralProj15598_genomic	TS3_R
14	7_F_D2_R	7_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
24	7_F_DENV1_1_RIGHT_R	7_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_1_RIGHT_R
24	7_F_DENV2_1_RIGHT_R	7_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_1_RIGHT_R
80	7_F_D3_R	7_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
38	7_F_DEN4_reverse_R	7_F	GCF_000862125.1_ViralProj15306_genomic	DEN4_reverse_R
68	7_F_TS4_R	7_F	GCF_000862125.1_ViralProj15306_genomic	TS4_R
64	7_F_Den-4_R	7_F	GCF_000862125.1_ViralProj15306_genomic	Den-4_R
56	7_F_DENV1_18_RIGHT_R	7_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_18_RIGHT_R
56	7_F_DENV4_17_RIGHT_R	7_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_17_RIGHT_R
53	7_F_D1_R	7_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
26	7_F_Den1_R5391_R	7_F	GCF_000865065.1_ViralProj15599_genomic	Den1_R5391_R
53	7_F_DENV3_18_RIGHT_R	7_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_18_RIGHT_R
9	7_F_Den4_R5525_R	7_F	GCF_000866625.1_ViralProj15598_genomic	Den4_R5525_R
34	7_F_DENV2qPCR_R	7_F	GCF_000866625.1_ViralProj15598_genomic	DENV2qPCR_R
21	7_F_TM_R	7_F	GCF_000866625.1_ViralProj15598_genomic	TM_R
24	7_F_DENV1_1_RIGHT_R	7_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_1_RIGHT_R
24	7_F_DENV2_1_RIGHT_R	7_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_1_RIGHT_R
56	7_F_DENV-4_R	7_F	GCF_000871845.1_ViralProj20183_genomic	DENV-4_R
68	7_F_TS4_R	7_F	GCF_000871845.1_ViralProj20183_genomic	TS4_R
60	9_F_DENV2_3_RIGHT_R	9_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_3_RIGHT_R
4	9_F_D4_R	9_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
4	9_F_DEN-4_C_R	9_F	GCF_000862125.1_ViralProj15306_genomic	DEN-4_C_R
30	9_F_D3R1758_R	9_F	GCF_000865065.1_ViralProj15599_genomic	D3R1758_R
60	9_F_DENV2_3_RIGHT_R	9_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_3_RIGHT_R
78	9_F_6_R	9_F	GCF_000866625.1_ViralProj15598_genomic	6_R
41	DEN1_forward_F_DENV1_13_RIGHT_R	DEN1_forward_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_13_RIGHT_R
58	DEN1_forward_F_DENV2_3_RIGHT_R	DEN1_forward_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_3_RIGHT_R
49	DEN1_forward_F_DENV-2_R	DEN1_forward_F	GCF_000866625.1_ViralProj15598_genomic	DENV-2_R
52	DEN1_forward_F_DEN-1_R	DEN1_forward_F	GCF_000866625.1_ViralProj15598_genomic	DEN-1_R
85	DEN1_forward_F_8_R	DEN1_forward_F	GCF_000871845.1_ViralProj20183_genomic	8_R
73	DEN3_forward_F_DENV3_3_RIGHT_R	DEN3_forward_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_3_RIGHT_R
38	DEN3_forward_F_DENV4_27_RIGHT_R	DEN3_forward_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_27_RIGHT_R
46	DEN3_forward_F_D4_R	DEN3_forward_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
83	DEN3_forward_F_RSS12_R	DEN3_forward_F	GCF_000862125.1_ViralProj15306_genomic	RSS12_R
46	DEN3_forward_F_DEN-4_C_R	DEN3_forward_F	GCF_000862125.1_ViralProj15306_genomic	DEN-4_C_R
23	DEN3_forward_F_DENV3_20_RIGHT_R	DEN3_forward_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_20_RIGHT_R
4	DEN3_forward_F_DENV3_12_RIGHT_R	DEN3_forward_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_12_RIGHT_R
79	DEN3_forward_F_DENV1_17_RIGHT_R	DEN3_forward_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_17_RIGHT_R
18	DEN3_forward_F_D1_R	DEN3_forward_F	GCF_000871845.1_ViralProj20183_genomic	D1_R
85	DEN4_forward_F_DENV3_23_RIGHT_R	DEN4_forward_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_23_RIGHT_R
47	DEN4_forward_F_1_R	DEN4_forward_F	GCF_000866625.1_ViralProj15598_genomic	1_R
46	DEN4_forward_F_3_R	DEN4_forward_F	GCF_000866625.1_ViralProj15598_genomic	3_R
97	DEN4_forward_F_DENV1_14_RIGHT_R	DEN4_forward_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_14_RIGHT_R
33	DEN4_forward_F_DENV4_RN_R1_R	DEN4_forward_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_RN_R1_R
18	DEN4_forward_F_NS2A-minus_R	DEN4_forward_F	GCF_000871845.1_ViralProj20183_genomic	NS2A-minus_R
48	E_gene_sense_primer_F_DENV4_2_RIGHT_R	E_gene_sense_primer_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_2_RIGHT_R
33	E_gene_sense_primer_F_D3_R	E_gene_sense_primer_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
16	E_gene_sense_primer_F_D4_R	E_gene_sense_primer_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
51	E_gene_sense_primer_F_DENV4_2_R	E_gene_sense_primer_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_2_R
33	E_gene_sense_primer_F_DEN-3_C_R	E_gene_sense_primer_F	GCF_000862125.1_ViralProj15306_genomic	DEN-3_C_R
48	E_gene_sense_primer_F_DENV4_2_RIGHT_R	E_gene_sense_primer_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_2_RIGHT_R
51	E_gene_sense_primer_F_DENV4_2_R	E_gene_sense_primer_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_2_R
48	E_gene_sense_primer_F_DENV4_2_RIGHT_R	E_gene_sense_primer_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_2_RIGHT_R
33	E_gene_sense_primer_F_D3_R	E_gene_sense_primer_F	GCF_000866625.1_ViralProj15598_genomic	D3_R
51	E_gene_sense_primer_F_DENV4_2_R	E_gene_sense_primer_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_2_R
33	E_gene_sense_primer_F_DEN-3_C_R	E_gene_sense_primer_F	GCF_000866625.1_ViralProj15598_genomic	DEN-3_C_R
51	E_gene_sense_primer_F_DENV4_2_R	E_gene_sense_primer_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_2_R
33	E_gene_sense_primer_F_DEN-3_C_R	E_gene_sense_primer_F	GCF_000871845.1_ViralProj20183_genomic	DEN-3_C_R
99	a_F_2402_R	a_F	GCF_000866625.1_ViralProj15598_genomic	2402_R
45	c1_F_DENV2_6_RIGHT_R	c1_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_6_RIGHT_R
23	c1_F_DENV3_1_RIGHT_R	c1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_1_RIGHT_R
26	c1_F_D3_R	c1_F	GCF_000865065.1_ViralProj15599_genomic	D3_R
73	c1_F_P4_R	c1_F	GCF_000865065.1_ViralProj15599_genomic	P4_R
73	c1_F_DENV1_6_RIGHT_R	c1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_6_RIGHT_R
12	c1_F_DENV3_6_RIGHT_R	c1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_6_RIGHT_R
75	c1_F_D3_R	c1_F	GCF_000866625.1_ViralProj15598_genomic	D3_R
56	c1_F_DENV1_8_R	c1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_8_R
75	c1_F_RSS8_R	c1_F	GCF_000866625.1_ViralProj15598_genomic	RSS8_R
45	c1_F_DENV2_6_RIGHT_R	c1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_6_RIGHT_R
40	c1_F_DENV3_27_RIGHT_R	c1_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_27_RIGHT_R
59	c1_F_DENV1_28_R	c1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_28_R
95	c1_F_b2_R	c1_F	GCF_000871845.1_ViralProj20183_genomic	b2_R
12	c2_F_DENV1_25_RIGHT_R	c2_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_25_RIGHT_R
45	c2_F_DENV4_24_RIGHT_R	c2_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_24_RIGHT_R
27	c2_F_RPL27_R	c2_F	GCF_000862125.1_ViralProj15306_genomic	RPL27_R
20	c2_F_DodvRipaposdibutTaas_8_R	c2_F	GCF_000862125.1_ViralProj15306_genomic	DodvRipaposdibutTaas_8_R
55	c2_F_D2-2691_RV_R	c2_F	GCF_000862125.1_ViralProj15306_genomic	D2-2691_RV_R
42	c2_F_4_R	c2_F	GCF_000862125.1_ViralProj15306_genomic	4_R
92	c2_F_DENV2_27_RIGHT_R	c2_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_27_RIGHT_R
93	c2_F_DENV1_2_RIGHT_R	c2_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_2_RIGHT_R
78	c2_F_DENV2_2_RIGHT_R	c2_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_2_RIGHT_R
16	c2_F_DENV3_2_RIGHT_R	c2_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_2_RIGHT_R
46	c2_F_DENV4_12_RIGHT_R	c2_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_12_RIGHT_R
48	c2_F_D4_R	c2_F	GCF_000866625.1_ViralProj15598_genomic	D4_R
91	c2_F_DencomR2_R	c2_F	GCF_000866625.1_ViralProj15598_genomic	DencomR2_R
27	c2_F_DENV4_RN_R1_R	c2_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_RN_R1_R
11	c2_F_7_R	c2_F	GCF_000866625.1_ViralProj15598_genomic	7_R
87	c2_F_DENV1_6_RIGHT_R	c2_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_6_RIGHT_R
31	c2_F_D4_R	c2_F	GCF_000871845.1_ViralProj20183_genomic	D4_R
95	SCR_F_mTS2_R	SCR_F	GCF_000862125.1_ViralProj15306_genomic	mTS2_R
74	SCR_F_Primer_D_R	SCR_F	GCF_000871845.1_ViralProj20183_genomic	Primer_D_R
76	SCR_F_1(−)_R	SCR_F	GCF_000871845.1_ViralProj20183_genomic	1(−)_R
79	SCR_F_4(−)_R	SCR_F	GCF_000871845.1_ViralProj20183_genomic	4(−)_R
95	SCR_F_mTS2_R	SCR_F	GCF_000871845.1_ViralProj20183_genomic	mTS2_R
30	Dciam3n(eodviiioDis_9_F_DENV4_10_RIGHT_R	Dciam3n(eodviiioDis_9_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_10_RIGHT_R
73	Dciam3n(eodviiioDis_9_F_DENV4_22_RIGHT_R	Dciam3n(eodviiioDis_9_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_22_RIGHT_R
96	Dciam3n(eodviiioDis_9_F_DENV3_3_RIGHT_R	Dciam3n(eodviiioDis_9_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_3_RIGHT_R
69	Dciam3n(eodviiioDis_9_F_D4_R	Dciam3n(eodviiioDis_9_F	GCF_000865065.1_ViralProj15599_genomic	D4_R
22	Dciam3n(eodviiioDis_9_F_4_R	Dciam3n(eodviiioDis_9_F	GCF_000865065.1_ViralProj15599_genomic	4_R
69	Dciam3n(eodviiioDis_9_F_DEN-4_C_R	Dciam3n(eodviiioDis_9_F	GCF_000865065.1_ViralProj15599_genomic	DEN-4_C_R
8	Dciam3n(eodviiioDis_9_F_DENV1_31_RIGHT_R	Dciam3n(eodviiioDis_9_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_31_RIGHT_R
96	Dciam3n(eodviiioDis_9_F_DENV3_3_RIGHT_R	Dciam3n(eodviiioDis_9_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_3_RIGHT_R
21	Dciam3n(eodviiioDis_9_F_D2-C_R	Dciam3n(eodviiioDis_9_F	GCF_000866625.1_ViralProj15598_genomic	D2-C_R
64	Dciam3n(eodviiioDis_9_F_DENV1_24_RIGHT_R	Dciam3n(eodviiioDis_9_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_24_RIGHT_R
29	Dciam3n(eodviiioDis_9_F_DENV4_21_RIGHT_R	Dciam3n(eodviiioDis_9_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_21_RIGHT_R
59	Dciam3n(eodviiioDis_9_F_DEN-4-reverse_R	Dciam3n(eodviiioDis_9_F	GCF_000871845.1_ViralProj20183_genomic	DEN-4-reverse_R
40	Dciam3n(eodviiioDis_9_F_DEN-2_Reverse_R	Dciam3n(eodviiioDis_9_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_Reverse_R
70	Dciam3n(eodviiioDis_9_F_Reverse_R	Dciam3n(eodviiioDis_9_F	GCF_000871845.1_ViralProj20183_genomic	Reverse_R
50	Dciam3n(eodviiioDis_9_F_DEN2-5C_R	Dciam3n(eodviiioDis_9_F	GCF_000871845.1_ViralProj20183_genomic	DEN2-5C_R
41	Den_E-A_F_D2_R	Den_E-A_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
24	Den_E-5b_F_DENV4_6_RIGHT_R	Den_E-5b_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_6_RIGHT_R
19	Den_E-5b_F_DENV4_26_RIGHT_R	Den_E-5b_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_26_RIGHT_R
61	Den_E-5b_F_D1_R	Den_E-5b_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
27	Den_E-5b_F_DENV2_R	Den_E-5b_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_R
37	Den_E-5b_F_REV382-400_R	Den_E-5b_F	GCF_000865065.1_ViralProj15599_genomic	REV382-400_R
32	Den_E-5b_F_D1_R	Den_E-5b_F	GCF_000866625.1_ViralProj15598_genomic	D1_R
5	Den_E-5b_F_Den4_R8508_R	Den_E-5b_F	GCF_000866625.1_ViralProj15598_genomic	Den4_R8508_R
54	Den_E-5b_F_DENV4_R	Den_E-5b_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_R
47	Den_E-5b_F_D2_R	Den_E-5b_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
27	Den_E-5b_F_DENV2_R	Den_E-5b_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_R
59	Den_E-5b_F_D2R2099_R	Den_E-5b_F	GCF_000871845.1_ViralProj20183_genomic	D2R2099_R
95	D1_F_mTS2_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	mTS2_R
41	D1_F_DENV4_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_R
49	D1_F_DEN-3_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DEN-3_R
5	D1_F_DEN-1_Reverse_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DEN-1_Reverse_R
33	D1_F_CYD4_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	CYD4_R
8	D1_F_DEN-4_Reverse_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DEN-4_Reverse_R
32	D1_F_DENV3_25_RIGHT_R	D1_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_25_RIGHT_R
41	D1_F_DENV4_R	D1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_R
49	D1_F_DEN-3_R	D1_F	GCF_000865065.1_ViralProj15599_genomic	DEN-3_R
5	D1_F_DEN-1_Reverse_R	D1_F	GCF_000865065.1_ViralProj15599_genomic	DEN-1_Reverse_R
8	D1_F_DEN-4_Reverse_R	D1_F	GCF_000865065.1_ViralProj15599_genomic	DEN-4_Reverse_R
65	D1_F_DodvRipaposdibutTaas_8_R	D1_F	GCF_000866625.1_ViralProj15598_genomic	DodvRipaposdibutTaas_8_R
49	D1_F_DEN-3_R	D1_F	GCF_000866625.1_ViralProj15598_genomic	DEN-3_R
5	D1_F_DEN-1_Reverse_R	D1_F	GCF_000866625.1_ViralProj15598_genomic	DEN-1_Reverse_R
8	D1_F_DEN-4_Reverse_R	D1_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4_Reverse_R
74	D1_F_Primer_D_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	Primer_D_R
76	D1_F_1(−)_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	1(−)_R
79	D1_F_4(−)_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	4(−)_R
95	D1_F_mTS2_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	mTS2_R
4	D1_F_DENV1_16_RIGHT_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_16_RIGHT_R
41	D1_F_DENV4_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_R
49	D1_F_DEN-3_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	DEN-3_R
5	D1_F_DEN-1_Reverse_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	DEN-1_Reverse_R
98	D1_F_TS2_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	TS2_R
8	D1_F_DEN-4_Reverse_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	DEN-4_Reverse_R
77	D1_F_Dciam3n(eodviiioDis_4_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	Dciam3n(eodviiioDis_4_R
96	D1_F_DEN-4_R	D1_F	GCF_000865065.1_ViralProj15599_genomic	DEN-4_R
77	D1_F_Dciam3n(eodviiioDis_4_R	D1_F	GCF_000866625.1_ViralProj15598_genomic	Dciam3n(eodviiioDis_4_R
86	D1_F_CYD2_R	D1_F	GCF_000866625.1_ViralProj15598_genomic	CYD2_R
97	D1_F_DENV4_14_RIGHT_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_14_RIGHT_R
94	D1_F_DEN-4_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	DEN-4_R
44	D1_F_DENV2_SP5_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_SP5_R
69	D1_F_DEN1_CC_3_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DEN1_CC_3_R
94	D1_F_DENV2_22_RIGHT_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_22_RIGHT_R
55	D1_F_DENV4_32_R	D1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_32_R
66	D1_F_DodvRipaposdibutTaas_6_R	D1_F	GCF_000865065.1_ViralProj15599_genomic	DodvRipaposdibutTaas_6_R
76	D1_F_DENV1_RN_R2_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_RN_R2_R
38	D1_F_Den3-1752_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	Den3-1752_R
14	D1_F_8_R	D1_F	GCF_000871845.1_ViralProj20183_genomic	8_R
88	D1_F_D1_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
43	D1_F_DENV3_6_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_6_R
55	D1_F_DENV2_32_RIGHT_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_32_RIGHT_R
36	D1_F_DENV4_29_RIGHT_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_29_RIGHT_R
87	D1_F_DENV1-NS5_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1-NS5_R
88	D1_F_FaaCoUFiSPPAPR_2_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	FaaCoUFiSPPAPR_2_R
18	D1_F_DENV1_30_RIGHT_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_30_RIGHT_R
87	D1_F_DEN-1_C_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	DEN-1_C_R
21	D1_F_REV1209-1226_R	D1_F	GCF_000862125.1_ViralProj15306_genomic	REV1209-1226_R
88	D1_F_D1_R	D1_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
55	D1_F_DENV2_32_RIGHT_R	D1_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_32_RIGHT_R
36	D1_F_DENV4_29_RIGHT_R	D1_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_29_RIGHT_R
